,label,content
2237,F,A Chinese woman in Mombasa was attacked and killed after showing flu-like symptoms and refusing to go to hospital
2238,F,Coronavirus dies at a temperature above 26 – 27 degrees Celcius as per UNICEF
2239,F,"""From a friend at the Stanford hospital board. This is their feedback on Corona virus: The new Coronavirus may not show sign of infection for many days. How can one know if he/she is infected? By the time they have fever and/or cough and go to the hospital, the lung is usually 50% Fibrosis and it's too late...Taiwan experts provide a simple self-check that we can do every morning. Take a deep breath and hold your breath for more than 10 seconds. If you complete it successfully without coughing, without discomfort, stiffness or tightness, etc., it proves there is no Fibrosis in the lungs, basically indicates no infection. In critical time, please self-check every morning in an environment with clean air"
2240,T,"Much is said about animals, what's clear is that gender of the animal does not influence in getting the Coronavirus, as the WHO has not specified it: 'there is no evidence that any pet can transmit it, it's mainly spread through droplets by people.'"
2241,F,Vaccine for COVID-19 is now available
2242,F,Hand sanitizer will “do nothing for the coronavirus.”
2243,F,a Newberg student has coronavirus
2244,U,Mark Cuban predicts 'we are truly going to see the best of capitalism' after coronavirus 'recession'
2245,U,Doctors battling Wuhan coronavirus outbreak are wearing NAPPIES as there's no time for toilet
2246,F,Indian Government has announced deduction in the salary/pension of Government employees
2247,F,"Royal Mail has instructed staff to step away from customers when making deliveries, and if necessary to sign for items on their behalf"
2248,F,"(January 24) CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China. The coronavirus outbreak roughly 100 times more deadly than authorities and the news media are letting on"
2249,F,"The U.S. government is sending out hundreds of dollars per week to each U.S. citizen “starting from” either March 16 or March 17, depending on the post"
2250,F,Post says President Barack Obama “waited six months to call swine flu an emergency after thousands died.”
2251,T,"Three Countries Confirm 1st Case On Thursday, a 38-year-old Chinese female was tested positive for the novel coronavirus (2019-nCoV), the first case in the Philippines. #coronavirus"
2252,F,Smoking prevents you from getting infected with the coronavirus
2253,F,President Donald Trump “will evoke (sic) what is called the Stafford act” and “order a two week mandatory quarantine for the nation.”
2254,T,"As the coronavirus pandemic continues to worsen around the globe and the need for ventilators intensifies, Tesla and SpaceX Elon Musk said his companies ""will do anything in our power"" to help New Yorkers"
2255,F,This is the video of Conress leaders Rahul and Priyanka Gandhi breaking coronavirus lockdown by stepping out
2256,U,Commentary: Novel coronavirus outbreak weighs heavily on global economy https://
2257,F,The people in this video show the coronavirus patients in China
2258,U,China practises COVID-19 takedown procedure https://t.co/mK06M3GR4h pretty barbaric #fishingnetpolicing
2259,F,Over 1.500 people have died because of coronavirus
2260,T,"Across a country where lines are long, some shelves are empty and patience is thin, authorities are receiving a surge of reports about merchants trying to cash in on the coronavirus crisis with outrageous prices, phony cures and other scams. An Associated Press survey of attorneys general or consumer protection agencies nationwide found reports already exceeded 5,000, with hundreds more arriving daily"
2261,T,"Schools across the United States are canceling trips abroad, preparing online lessons and even rethinking “perfect attendance” awards as they brace for the possibility that the new coronavirus could begin spreading in their communities"
2262,F,PARTIALLY Graphic shows that COVID-19 killed less people daily than other diseases
2263,F,It is better to shave your beard to avoid being infected by the coronavirus
2264,T,"“8.5 billion” refers to a different bill — the Coronavirus Preparedness and Response Supplemental Appropriations Act — that the Democrat-controlled House passed on March 4. It provides $8.3 billion for federal agencies to respond to the outbreak (which was more than the $2.5 billion originally requested by the White House). The Republican-led Senate approved the measure the next day, and President Donald Trump signed it into law on March 6, days before the post appeared on Facebook"
2265,U,"Coronavirus updated figures:- 362 deaths recorded - More than 17,000 people infected - More than $400 billion wiped off Chinese stock markets today - Virus in 24 countries already - China urgently seeks medical equipments/aids"
2266,U,"New Orleans is quickly becoming a hotspot for the coronavirus and the city's jam-packed Mardi Gras season could be the reason why, according to medical experts"
2267,F,The Dr that came in from America with her sick baby to Ile-Ife being the cause of the rise in Osun state COVID-19 case
2268,T,"A California woman can no longer speak or care for herself after using a skin-lightening cream that contained toxic mercury, according to a case report"
2269,F,"Aaj Tak telecasted a news in which the Chinese PM said, ‘Reading Quran and offering namaz is the only cure for COVID-19’"
2270,F,One needs to drink (warm) water or gargle throat every 15 minutes to rinse the new coronavirus down
2271,T,people who play league of legends are safe
2272,U,Bkt pag China ang bait nila and we have territorial disputes with them. And US just revoked a visa of your crony and youre already waging war
2273,F,Corona virus is manmade
2274,F,"In a seemingly careless message being sent as an e-mail, recipients in Greek are warned that if a company (shop) has to shut down because of the new coronavirus or staff illness or other reason, the sender must notify the sender of that message about the termination of the employment of an employee"
2275,F,Ecuadorean doctor develops a vaccine for COVID-19
2276,T,USNS Comfort embarks to NYC to help hospitals dealing with COVID-19 pandemic
2277,T,Ever wondered what the reaction to the Coronavirus would be if it wasn’t a Presidential Election Year? Would democrats still have used it as tool against @realDonaldTrump? Would democrats & the media have screamed false information from the mountain tops 24/7 anyway
2278,F,Coronavirus SARS-CoV-2 is a weapon developped in a chinese lab
2279,F,Mostly Drinking bitter gourd juice cures Coronavirus
2280,U,"There are now at least 179 confirmed cases of Wuhan coronavirus in 27 countries and territories outside mainland China, with Sweden and Spain reporting those country's first cases over the weekend"
2281,F,"Satellite data show a large release of sulfur dioxide gas from the outskirts of Wuhan, China, and could be viewed as evidence of the mass cremation of new coronavirus victims"
2282,U,Coronavirus-caused travel restrictions could ‘wipe out’ half of oil demand growth for 2020 | https://t.co/odgaqfGpoc
2283,F,"mostly Disaster management act has been implemented, no citizen is allowed to post any update on coronavirus"
2284,T,"Coronavirus outbreak in New York sees 40,000 answer call to re-join health care industry, Cuomo says"
2285,F,A viral image of a whiteboard sign claiming to have been “Posted at a Doctors office today” purportedly lists disease outbreaks that occurred in “every election year” since 2004. The image says the new coronavirus is “being hyped as The Black Plague.” One Facebook post that shared the photo includes a comment that the new coronavirus “is hyped to make Trump look bad.”
2286,F,A Twitter user claimed that Russia released 500 tigers to keep people inside during lockdown
2287,F,"Japan sent a medical team composed of 1,000 personnel to Wuhan, China, the epicenter the novel coronavirus (2019-nCoV) outbreak"
2288,F,This is a market in China where bats and snakes were served as food
2289,F,"Iraj Harirchi claims there are more than 10,000 confirmed cases and 1,400 deaths in the country"
2290,F,"A case of coronavirus was confirmed in Cali in Colombia, and a video shows doctors treating patients in a bus station"
